x,y,u,v,T,c,dudx,dudy,dvdx,dvdy,H2,O2,H2O,H,O,OH,HO2,H2O2,N2,omega_H2,omega_O2,omega_H2O,omega_H,omega_O,omega_OH,omega_HO2,omega_H2O2,omega_N2,Le_def
329.1914367675781,10.080703735351562,6.177079677581787,-0.001891129300929606,4.450314521789551,0.8742808907929993,0.03293131822075734,0.021705356735561145,-0.0025923226922429793,-0.023399042607213653,2.47162034838766e-07,0.1484060287475586,0.09433653205633163,5.6730011799288604e-09,3.3739522677933564e-06,8.656045247334987e-05,2.6839583711080195e-07,1.833874705425842e-07,0.7571668028831482,-1.492002767083815e-05,5.312745065075327e-05,-1.012908302850464e-05,-2.3429413195021386e-05,-0.0001679376112571473,8.627805144581851e-05,-1.71584160956155e-06,-5.517287621274987e-06,0.0,0.3001857490586936
327.9324035644531,10.159220695495605,6.1497602462768555,0.0045776404440402985,4.297553539276123,0.8355725333296968,0.019389765129607245,0.04586137460947847,-0.007671192451643911,0.028735146565323513,2.6441796308063203e-07,0.153058260679245,0.09068625420331955,6.00114269388996e-09,3.4314773529331433e-06,7.691475911997259e-05,3.438901785557391e-07,2.593520775917568e-07,0.7561742663383484,-2.5686596102443795e-05,6.737098732587897e-05,6.033710054775572e-05,-2.278875703738165e-05,-0.0001458235556236121,-3.2966161693973304e-05,-2.743267722659323e-06,-5.401411218304796e-06,0.0,0.2995226055597413
328.0249938964844,10.159220695495605,6.15154504776001,0.0038712362293154,4.31108283996582,0.8390007451591099,0.019203685566478123,0.04563011863585238,-0.007583565364641298,0.024314789918288605,2.632926339174446e-07,0.15264368057250977,0.0909963995218277,6.003860075765033e-09,3.4390359360259026e-06,7.788653601892292e-05,3.373337733592052e-07,2.5234976419596933e-07,0.7562777400016785,-2.477475984717654e-05,6.633603209121565e-05,5.436031150579572e-05,-2.296341235481775e-05,-0.00014815969305889424,-2.2680026606381547e-05,-2.6649916669121502e-06,-5.431336344563445e-06,0.0,0.29958041206463953
328.2305603027344,10.159220695495605,6.155518054962158,0.002338540507480502,4.340108871459961,0.8463556991815975,0.01964034448505998,0.045139158778773905,-0.007311873991982464,0.014721733063579358,2.6078254222738906e-07,0.151755228638649,0.09166876971721649,5.994523100127935e-09,3.449372798058903e-06,7.993070903467014e-05,3.2329165833289153e-07,2.3758042289045989e-07,0.7564917802810669,-2.2782471346055407e-05,6.40101905802031e-05,4.1300192143396315e-05,-2.3289951135890554e-05,-0.0001530840586745986,-2.812264229708703e-07,-2.491024170412665e-06,-5.486619932703872e-06,0.0,0.29970491158845686
328.5206604003906,10.159220695495605,6.1615166664123535,0.0002907276793848723,4.378193378448486,0.8560059952589737,0.022029393336256843,0.04445256269375583,-0.00678047150707368,0.001899851278103119,2.571170227838593e-07,0.15059234201908112,0.09256749600172043,5.944980507877062e-09,3.4482470709917834e-06,8.249058737419546e-05,3.048182009024458e-07,2.1866016197691351e-07,0.7567534446716309,-2.010911625958184e-05,6.069891099218671e-05,2.3767434928821014e-05,-2.3585880681808748e-05,-0.00015918687616990753,2.9589720735045312e-05,-2.247624086617226e-06,-5.5364266525488474e-06,0.0,0.29986942419650225
328.8560485839844,10.159220695495605,6.169651031494141,-0.0018570759566500783,4.4173583984375,0.865930084308734,0.026764336800656947,0.04364809339397908,-0.006003018137039809,-0.01155443761884001,2.525127911212621e-07,0.14940160512924194,0.09351546317338943,5.83655479502454e-09,3.4239672004332533e-06,8.489069296047091e-05,2.855160232684284e-07,1.9957687413807434e-07,0.7569938898086548,-1.731545134795989e-05,5.688370944092479e-05,5.430243398465478e-06,-2.3665334850288096e-05,-0.0001646592688954803,6.051311974389417e-05,-1.9741441341116555e-06,-5.5516124302528045e-06,0.0,0.30004029861647813
329.1914367675781,10.159220695495605,6.179612636566162,-0.003723143134266138,4.450925350189209,0.8744356696092499,0.03278161663738851,0.04281349612403801,-0.005110990577866464,-0.02325008837223754,2.47333133529537e-07,0.1483873873949051,0.09435243904590607,5.678591374902453e-09,3.376390850462485e-06,8.663506741868332e-05,2.683439959128009e-07,1.8326264239476586e-07,0.7571694850921631,-1.490674835444435e-05,5.3133596878317924e-05,-1.0340915554527187e-05,-2.3460634518943727e-05,-0.0001681680028866611,8.67143875209549e-05,-1.71423765233435e-06,-5.522093765866864e-06,0.0,0.3001885111657076
327.9324035644531,10.25,6.15510892868042,0.007184889167547226,4.299715518951416,0.8361203609275737,0.019098264946477976,0.07197246751094528,-0.012012011441180939,0.028704501613809177,2.6482706516617327e-07,0.15299168229103088,0.09073749929666519,6.020911769155646e-09,3.439959982642904e-06,7.715270476182923e-05,3.4352086686340044e-07,2.586852758668101e-07,0.7561893463134766,-2.5634010735582246e-05,6.740426473733655e-05,5.9732716004037523e-05,-2.2892280612317048e-05,-0.00014649784303643858,-3.173376615219823e-05,-2.7382725176785173e-06,-5.416545627358379e-06,0.0,0.29953199045354456
328.0249938964844,10.25,6.156867027282715,0.006078703328967094,4.313152313232422,0.8395251324054235,0.01891821971107438,0.0716160712534719,-0.011876002751746675,0.024319652017801063,2.6369903594058997e-07,0.15257997810840607,0.0910458043217659,6.022758736179412e-09,3.447153176239226e-06,7.811634714016691e-05,3.369915191342443e-07,2.517282666758547e-07,0.7562918066978455,-2.472346848422949e-05,6.636660183517548e-05,5.376682495111735e-05,-2.3063131105907075e-05,-0.0001488162651210253,-2.147154115014962e-05,-2.660181672574394e-06,-5.445929502572317e-06,0.0,0.29958942111464987
328.2305603027344,10.25,6.160782337188721,0.003678205655887723,4.341985702514648,0.8468312724999131,0.019363149476854843,0.07083399961749672,-0.011453100242789022,0.014799001133025532,2.611809009067656e-07,0.15169751644134521,0.09171431511640549,6.011631192848199e-09,3.456736749285483e-06,8.014318882487714e-05,3.2300545171892736e-07,2.3705064222667716e-07,0.7565037608146667,-2.2734798004499692e-05,6.403554617719855e-05,4.0733366085247245e-05,-2.3381697448951072e-05,-0.00015370244953533254,8.712884930076632e-07,-2.486570191767777e-06,-5.500078506891951e-06,0.0,0.299713136989483
328.5206604003906,10.25,6.166700839996338,0.0004700713907368481,4.379828453063965,0.8564203095141832,0.02175263876682808,0.06975859690149679,-0.010624097427895031,0.0020635745069509516,2.5750006216185284e-07,0.15054218471050262,0.09260807931423187,5.959877480421483e-09,3.4546801543910988e-06,8.268050441984087e-05,3.046009169338504e-07,2.1823963436418126e-07,0.7567628026008606,-2.0067747313381038e-05,6.071860926930925e-05,2.3243301383677066e-05,-2.3667250354028475e-05,-0.000159753059015836,3.0656698084937484e-05,-2.2436031198959592e-06,-5.5484763758025475e-06,0.0,0.2998766594998006
328.8560485839844,10.25,6.174741268157959,-0.002895868383347988,4.418756484985352,0.8662843477663817,0.026479994139624746,0.06849109610676589,-0.009409481452906437,-0.011313874756446168,2.528740878915414e-07,0.1493588238954544,0.09355104714632034,5.849313922112742e-09,3.42950056619884e-06,8.505753066856414e-05,2.8536351237562485e-07,1.9925576566492964e-07,0.7570008635520935,-1.728190103025215e-05,5.689880506948933e-05,4.960077290665574e-06,-2.3736007123098418e-05,-0.0001651667564907744,6.147475680013561e-05,-1.9705855411413946e-06,-5.562258328361317e-06,0.0,0.3000465549598651
329.1914367675781,10.25,6.184605598449707,-0.0058214194141328335,4.4521284103393555,0.8747405150061276,0.03248550662858217,0.06717739752951772,-0.008014520521089313,-0.022956331030007493,2.4767044237705704e-07,0.14835068583488464,0.09438376128673553,5.689598125968587e-09,3.3811907087510917e-06,8.678207086632028e-05,2.6824167775885144e-07,1.8301679460819287e-07,0.7571746706962585,-1.4880543506310765e-05,5.314535279439962e-05,-1.0759339162309325e-05,-2.352226553101508e-05,-0.0001686223223914212,8.757626250482692e-05,-1.711074903324006e-06,-5.531578366623821e-06,0.0,0.30019395137186466
327.9324035644531,10.340779304504395,6.1628265380859375,0.009788916446268559,4.302824020385742,0.836908029236034,0.0186810590101354,0.09805070585917819,-0.016309546231800604,0.028664818467188404,2.6541866304796713e-07,0.15289589762687683,0.09081121534109116,6.049334810853679e-09,3.452147211646661e-06,7.749540236545727e-05,3.4298801665499923e-07,2.5772723688533006e-07,0.7562110424041748,-2.555769878427427e-05,6.745084294406927e-05,5.885717275934092e-05,-2.304109422763517e-05,-0.0001474699404502628,-2.995013480156866e-05,-2.7310644747185216e-06,-5.438327223105494e-06,0.0,0.2995454874275287
328.0249938964844,10.340779304504395,6.164546012878418,0.008286861702799797,4.316128730773926,0.8402793317583012,0.018502583807306273,0.09755248652977101,-0.016127221833382773,0.024330569830921092,2.642865126745164e-07,0.1524883210659027,0.09111689776182175,6.049934331286977e-09,3.458817445789464e-06,7.844734500395134e-05,3.364976635111816e-07,2.5083511445700424e-07,0.7563120126724243,-2.464900358878418e-05,6.640901626826283e-05,5.2903864376169854e-05,-2.320691395436431e-05,-0.00014976586442780237,-1.971558536297616e-05,-2.6532248644861366e-06,-5.466998696472359e-06,0.0,0.2996023818020538
328.2305603027344,10.340779304504395,6.16837739944458,0.005026543512940407,4.344686031341553,0.8475155132777641,0.018962083964449605,0.09648951676620977,-0.015557935873414547,0.01491318280670793,2.617564405227313e-07,0.1516144871711731,0.09177985787391663,6.036239064144411e-09,3.467322358119418e-06,8.044925925787538e-05,3.2259242743748473e-07,2.3628902567907062e-07,0.7565209269523621,-2.2665689522570657e-05,6.407055164279851e-05,3.990911875737002e-05,-2.351415364902041e-05,-0.00015459740735791807,2.5464760036719703e-06,-2.4801098644706365e-06,-5.51953547988983e-06,0.0,0.2997249731431351
328.5206604003906,10.340779304504395,6.174180507659912,0.0006676224293187261,4.3821821212768555,0.857016709386949,0.021353669640843537,0.09501589784187751,-0.01443839756958339,0.0023011671422686975,2.5805317704907793e-07,0.15046995878219604,0.09266650676727295,5.981314110670155e-09,3.463931079750182e-06,8.29541459097527e-05,3.0428725494857645e-07,2.1763470670066454e-07,0.7567763328552246,-2.0007853712388187e-05,6.0745788897102946e-05,2.2483188773276875e-05,-2.378472766304328e-05,-0.00016057101638850975,3.2203674467996214e-05,-2.2378077202389828e-06,-5.565904603245662e-06,0.0,0.2998870756294842
328.8560485839844,10.340779304504395,6.182084560394287,-0.0039079757407307625,4.420769691467285,0.8667944774792701,0.026065026327278487,0.09327968643078126,-0.0127946513520462,-0.010966500082296078,2.5339554099446104e-07,0.14929722249507904,0.09360228478908539,5.867681451832141e-09,3.4374616006971337e-06,8.529795741196722e-05,2.8514318728412036e-07,1.9879351498275355e-07,0.7570109963417053,-1.723337203619578e-05,5.691963203706289e-05,4.278849848276882e-06,-2.3838022945963483e-05,-0.00016589976146916738,6.286774286352847e-05,-1.9654197750365682e-06,-5.57762788334531e-06,0.0,0.30005556366328573
329.1914367675781,10.340779304504395,6.191807270050049,-0.007887139916419983,4.453861236572266,0.8751795987049993,0.03205662103874482,0.09147586605243996,-0.010904211212162299,-0.022532907738734894,2.4815710730763385e-07,0.14829780161380768,0.0944288894534111,5.705448558046555e-09,3.3880994578794343e-06,8.699395402800292e-05,2.6809371433955675e-07,1.826626316869806e-07,0.757182240486145,-1.4842641647839795e-05,5.3161815669950326e-05,-1.1365310119638112e-05,-2.3611010354734697e-05,-0.00016927875525421624,8.882386081120979e-05,-1.7064798557367416e-06,-5.545233532891269e-06,0.0,0.30020178812520176
327.9324035644531,10.419296264648438,6.1714091300964355,0.012038092128932476,4.3062663078308105,0.8377802761326094,0.018191179058492556,0.12055708271449776,-0.019980205774786035,0.02862624643180087,2.660783025021374e-07,0.15278980135917664,0.09089289605617523,6.0808007518176055e-09,3.4656272873689886e-06,7.787561480654404e-05,3.4239556612192246e-07,2.5666744818408915e-07,0.7562350630760193,-2.547215796109324e-05,6.750004586065123e-05,5.787480562056037e-05,-2.3206458152228725e-05,-0.00014855300080632427,-2.7950636991672498e-05,-2.723059368832991e-06,-5.4625704031000205e-06,0.0,0.2995604377766035
328.0249938964844,10.419296264648438,6.173084735870361,0.0101978350430727,4.319425106048584,0.8411146057292148,0.018040739167540433,0.11994290032498293,-0.019760005780591988,0.024347519993039076,2.649413488597929e-07,0.15238678455352783,0.09119567275047302,6.0800249279679974e-09,3.4717215839918936e-06,7.881459896452725e-05,3.3594861292840505e-07,2.498469200418185e-07,0.7563344240188599,-2.4565656982760067e-05,6.645389812363741e-05,5.193758943988849e-05,-2.3366573250369987e-05,-0.00015082260190529747,-1.7750970975305372e-05,-2.6454921179789816e-06,-5.490414285301266e-06,0.0,0.29961673903361946
328.2305603027344,10.419296264648438,6.176823139190674,0.00620240019634366,4.347678184509277,0.8482736999069386,0.018513502930166518,0.11863054588335951,-0.019069247653396813,0.015043512335406106,2.6239749217893404e-07,0.1515224426984787,0.09185250103473663,6.063496371666588e-09,3.479038014120306e-06,8.078892278717831e-05,3.221331326130894e-07,2.3544596672309126e-07,0.7565399408340454,-2.2588444360622006e-05,6.410757003414376e-05,3.898649836733626e-05,-2.3661274189572694e-05,-0.00015559385249928862,4.420530730102663e-06,-2.4729521124793053e-06,-5.541206220739598e-06,0.0,0.29973809077948754
328.5206604003906,10.419296264648438,6.182496070861816,0.0008583751623518765,4.384791374206543,0.8576778722929,0.020904296111914085,0.116789392111331,-0.01770596646553555,0.0025671539370651524,2.586687912753405e-07,0.1503898650407791,0.0927312895655632,6.005070662951084e-09,3.4741756280709524e-06,8.325788076035678e-05,3.0393829320018995e-07,2.1696457963571447e-07,0.756791353225708,-1.9941001562968943e-05,6.0774524654897636e-05,2.163253479109335e-05,-2.391522463787234e-05,-0.00016148239774964503,3.3934095169581136e-05,-2.231344532867051e-06,-5.585296227545255e-06,0.0,0.2998986244251797
328.8560485839844,10.419296264648438,6.190248012542725,-0.004754370544105768,4.42300271987915,0.86736030823376,0.025604473071160132,0.11464979650566784,-0.01569965686323082,-0.01057966624193931,2.5397559966222616e-07,0.14922885596752167,0.09365912526845932,5.888046938906655e-09,3.446282562435954e-06,8.5564905020874e-05,2.8489787951002654e-07,1.9828097208574036e-07,0.7570222616195679,-1.717926896324528e-05,5.694181988576442e-05,3.5180466176196906e-06,-2.3951209120562838e-05,-0.00016671566328657552,6.442275159362885e-05,-1.9596769143869754e-06,-5.594710433713927e-06,0.0,0.3000655575411936
329.1914367675781,10.419296264648438,6.199812889099121,-0.009638510644435883,4.455784320831299,0.8756668921990965,0.03157676128344974,0.11243261778354392,-0.013388668035958062,-0.022062222945701166,2.4869825665518874e-07,0.14823909103870392,0.09447896480560303,5.723031826221359e-09,3.395758312763064e-06,8.722928760107607e-05,2.6792872631631326e-07,1.8226957365641283e-07,0.7571905851364136,-1.4800389363974531e-05,5.317931514356847e-05,-1.2040393246133502e-05,-2.370958730921307e-05,-0.00017000803478727164,9.021331703158451e-05,-1.7013547831609595e-06,-5.560404859497211e-06,0.0,0.30021048595098765
327.9324035644531,10.474939346313477,6.178560256958008,0.01363016851246357,4.309122562408447,0.8385040271937656,0.017795432870920825,0.13647596534959913,-0.022550090080240302,0.02859846928264627,2.666293141828646e-07,0.152701735496521,0.09096071124076843,6.106905203751012e-09,3.476801339274971e-06,7.819169695721939e-05,3.4190207998108235e-07,2.5578893314559537e-07,0.756255030632019,-2.5400384535731976e-05,6.753919602916644e-05,5.705027825895362e-05,-2.334390312191169e-05,-0.00014945640378864305,-2.6274010805907567e-05,-2.7163822041117916e-06,-5.4827456572561165e-06,0.0,0.2995728461594813
328.0249938964844,10.474939346313477,6.18019962310791,0.011553077027201653,4.322160720825195,0.8418077876720951,0.017652967105734607,0.1357820105373295,-0.02230452847800459,0.024365409452276526,2.6548812570581504e-07,0.15230248868465424,0.09126108884811401,6.104992511524188e-09,3.482420197542524e-06,7.911994180176407e-05,3.3549122235854156e-07,2.4902757900235883e-07,0.756352961063385,-2.449580065398368e-05,6.64897397114971e-05,5.112821331879614e-05,-2.3499158292042237e-05,-0.00015170299721563028,-1.610688782318211e-05,-2.639028488577395e-06,-5.509875362911567e-06,0.0,0.2996286578582015
328.2305603027344,10.474939346313477,6.183859348297119,0.007042486220598221,4.350162029266357,0.8489030854290692,0.01813459786093975,0.1342647550259956,-0.02153114356584463,0.01515471737662476,2.629324455938331e-07,0.15144599974155426,0.09191284328699112,6.086121828730029e-09,3.4887552828877233e-06,8.10713681858033e-05,3.2175049113902787e-07,2.3474663635170145e-07,0.7565557956695557,-2.2523830314894945e-05,6.41372553803466e-05,3.821539206772696e-05,-2.3783315629665835e-05,-0.00015642313698269495,5.985511899154907e-06,-2.4669579697270267e-06,-5.559180902713042e-06,0.0,0.2997489831869249
328.5206604003906,10.474939346313477,6.189423084259033,0.0010072897421196103,4.386959075927734,0.8582271498094303,0.02052858196866697,0.13218554173863784,-0.02000021731997302,0.002790149549415038,2.5918214419107244e-07,0.1503233164548874,0.09278511255979538,6.024799326098673e-09,3.482677129795775e-06,8.351051656063646e-05,3.036474254258792e-07,2.164082957278879e-07,0.7568038105964661,-1.988511230656676e-05,6.079725017136849e-05,2.0920194963892093e-05,-2.4023876973765437e-05,-0.00016224245146038047,3.538261122450855e-05,-2.225955505363345e-06,-5.601472030015217e-06,0.0,0.2999082198553486
328.8560485839844,10.474939346313477,6.197047710418701,-0.005334264133125544,4.424859046936035,0.8678306860102343,0.025219067816304046,0.12974527160222954,-0.01774278628353577,-0.010256960256327075,2.544590245179279e-07,0.14917202293872833,0.09370637685060501,5.9049685141587815e-09,3.4536067232693313e-06,8.578699635108933e-05,2.846932147804182e-07,1.9785512961334462e-07,0.7570316195487976,-1.7134011750572963e-05,5.6959119215497616e-05,2.879548666023227e-06,-2.404575606490673e-05,-0.00016739760910020803,6.572753059206734e-05,-1.9548602308166266e-06,-5.608994063622251e-06,0.0,0.3000738660261715
329.1914367675781,10.474939346313477,6.206480979919434,-0.010855438187718391,4.457383155822754,0.8760720236361679,0.03117774449349341,0.12723499179375913,-0.015139188617270302,-0.02167022870348149,2.4914911023188324e-07,0.14819025993347168,0.09452060610055923,5.737647246206734e-09,3.4021206829493167e-06,8.742512000026181e-05,2.6779090944728523e-07,1.8194272399796318e-07,0.7571976184844971,-1.47651273444019e-05,5.319342144478134e-05,-1.2603672226654535e-05,-2.3791414403122653e-05,-0.00017061513049284672,9.137205305890955e-05,-1.6970537152969271e-06,-5.572992899188549e-06,0.0,0.3002177179844523
327.9324035644531,10.5,6.182070255279541,0.014346713200211525,4.310520648956299,0.8388582906514133,0.017600634861720005,0.14364495435188615,-0.023698032375028755,0.028586457507362717,2.669002014954458e-07,0.1526586264371872,0.09099391847848892,6.119679873961559e-09,3.4822664929379243e-06,7.834660209482536e-05,3.416599270167353e-07,2.553592253207171e-07,0.7562647461891174,-2.5364985558106408e-05,6.755773396085747e-05,5.664341791595195e-05,-2.3411338759452927e-05,-0.00014990025269038873,-2.5447116718348327e-05,-2.7131071910399358e-06,-5.492651023424947e-06,0.0,0.29957892118243434
328.0249938964844,10.5,6.183691501617432,0.012163814157247543,4.32349967956543,0.842147068636991,0.017457818714261965,0.14288697812576,-0.023441485050956057,0.024375554779973815,2.6575688139018894e-07,0.15226121246814728,0.09129311889410019,6.117212070222422e-09,3.4876534300565254e-06,7.926958642201498e-05,3.352668045408791e-07,2.486267760559713e-07,0.7563620805740356,-2.4461397566422165e-05,6.65068863117318e-05,5.07300919975403e-05,-2.3564001622693506e-05,-0.00015213461129052,-1.529872098388451e-05,-2.6358660909411274e-06,-5.519400082358564e-06,0.0,0.29963449247454443
328.2305603027344,10.5,6.187312126159668,0.007422961760312319,4.351378440856934,0.8492113139694715,0.017949050833551944,0.14128717069049251,-0.022631921724508806,0.015210240794003996,2.6319526114093605e-07,0.15140855312347412,0.09194239228963852,6.097198301802109e-09,3.4935096664412413e-06,8.120980055537075e-05,3.215627373265306e-07,2.344044389701594e-07,0.7565635442733765,-2.249198339982267e-05,6.415112410415079e-05,3.783405392941126e-05,-2.384339424305892e-05,-0.00015683152802812994,6.759369016344882e-06,-2.464027293464647e-06,-5.568044269499248e-06,0.0,0.2997543177478333
328.5206604003906,10.5,6.192822456359863,0.0010785775957629085,4.3880205154418945,0.8584961097196362,0.0203434679277907,0.13910306951298435,-0.021027026259811055,0.0029000652933376687,2.594342163320107e-07,0.15029071271419525,0.09281148761510849,6.034460930948171e-09,3.4868382954300614e-06,8.363436063518748e-05,3.0350466317941027e-07,2.1613594469727104e-07,0.7568098902702332,-1.9857633516968573e-05,6.0808197982435e-05,2.057066587348242e-05,-2.4076995988004623e-05,-0.00016261470263237752,3.609293081430689e-05,-2.223290480951841e-06,-5.609354529189061e-06,0.0,0.2999129202224593
328.8560485839844,10.5,6.200384140014648,-0.0055893417447805405,4.4257683753967285,0.8680611022495707,0.02502942577233994,0.13651925603498444,-0.018658252600015773,-0.010098507228770093,2.546963457916718e-07,0.14914417266845703,0.09372952580451965,5.913257883349843e-09,3.4571930882520974e-06,8.589589560870081e-05,2.8459268719416286e-07,1.9764652847698017e-07,0.7570362091064453,-1.7111813304414144e-05,5.6967557684641656e-05,2.5674777069512364e-06,-2.4091858459842715e-05,-0.00016773063280733132,6.636492897657404e-05,-1.9524899236717873e-06,-5.615954699066865e-06,0.0,0.30007793641650354
329.1914367675781,10.5,6.209753036499023,-0.011396120302379131,4.45816707611084,0.8762706624916838,0.030982416697293645,0.13389684178392178,-0.01592451072909514,-0.021478050880834577,2.4937037323979894e-07,0.14816631376743317,0.0945410206913948,5.744809072893986e-09,3.4052370665449416e-06,8.752116264076903e-05,2.6772315209200315e-07,1.81782510821904e-07,0.7572010159492493,-1.4747761218013172e-05,5.320003200236608e-05,-1.288180080985091e-05,-2.38316718030395e-05,-0.00017091411298256158,9.194414579060374e-05,-1.6949460710873444e-06,-5.579201930374363e-06,0.0,0.3002212642384489
325.43487548828125,7.8407793045043945,6.84786319732666,-0.19704413414001465,4.460468292236328,0.8768537714434601,-0.036668629523678775,-0.6684002252603686,0.01338406040517257,0.056316284994363044,3.6953292692487594e-07,0.1477757841348648,0.09434652328491211,9.919902232979894e-09,4.87806937599089e-06,0.0001049056591000408,3.7440099731611554e-07,2.4763949113548733e-07,0.7577669024467468,-3.143247632573667e-05,8.50922505485852e-05,2.733206239553099e-05,-4.1010531649827077e-05,-0.00024356019668004094,6.8269241693392e-05,-3.167726322898922e-06,-7.945077930127303e-06,0.0,0.300220286746684
325.7369384765625,7.8407793045043945,6.837746620178223,-0.19147346913814545,4.452784061431885,0.8749066515184964,-0.030545899739665726,-0.6531118584719368,0.02369212768771764,0.055547791754484564,3.618231119162374e-07,0.14802882075309753,0.09420160949230194,9.639730791377588e-09,4.782591076946119e-06,0.00010325674520572647,3.716431820066646e-07,2.474768052707077e-07,0.7576605677604675,-3.0755259502443113e-05,8.410237733652985e-05,2.9457311462665903e-05,-3.965854232513672e-05,-0.0002367926941830104,6.0933721969020017e-05,-3.1238103574063495e-06,-7.777736603461268e-06,0.0,0.3001892986169606
325.95098876953125,7.8407793045043945,6.831589221954346,-0.18556921184062958,4.450230121612549,0.8742595044928616,-0.027117678526977468,-0.6422465319023652,0.03151825428008226,0.05477357125646595,3.567064652543195e-07,0.14812082052230835,0.09416835755109787,9.45679978769931e-09,4.721394816442626e-06,0.00010239748371532187,3.6852972584711097e-07,2.4610653781564906e-07,0.7576027512550354,-3.0069687654686685e-05,8.316638333104155e-05,2.9074519643676247e-05,-3.884240144054794e-05,-0.0002331632577373854,5.926149406780542e-05,-3.07676603094271e-06,-7.675995287146944e-06,0.0,0.3001799446212098
326.0473937988281,7.8407793045043945,6.829038619995117,-0.18235830962657928,4.449891567230225,0.874173717639202,-0.025819656170430787,-0.6374043775824167,0.035095214224645545,0.054354851291752146,3.544847402281448e-07,0.148137629032135,0.09417260438203812,9.378159582240642e-09,4.695443749369588e-06,0.00010209371248492971,3.6679779213955044e-07,2.4513349217158975e-07,0.7575820088386536,-2.9705829055130422e-05,8.267751064783041e-05,2.8395638753084732e-05,-3.8510077194000875e-05,-0.00023182997305554187,5.945065754654687e-05,-3.051144791295915e-06,-7.634527478579361e-06,0.0,0.3001792511758016
324.7364196777344,7.919296741485596,6.824802398681641,-0.19511954486370087,4.471695899963379,0.8796987534945425,-0.05074794406029461,-0.6907188489877837,-0.004021122657092703,0.05937480064798705,3.842216358407313e-07,0.14742805063724518,0.09454478323459625,1.0455297072553549e-08,5.056739155406831e-06,0.00010772812674986199,3.810438329310273e-07,2.493325723662565e-07,0.75791335105896,-3.302478414858936e-05,8.710559475230023e-05,2.460257116686995e-05,-4.366443050588627e-05,-0.0002560581476813027,8.024850396473512e-05,-3.264469459492697e-06,-8.237589017958668e-06,0.0,0.3002645449564233
325.0856628417969,7.919296741485596,6.8087334632873535,-0.19533953070640564,4.452707290649414,0.87488719844323,-0.041312638483971945,-0.6740642521198829,0.003251675999278668,0.05917901903395769,3.7368297967077524e-07,0.1480209231376648,0.09412484616041183,1.0057454424838852e-08,4.917450951325009e-06,0.000104654194728937,3.8159515725055826e-07,2.533265046622546e-07,0.7577436566352844,-3.298270879508561e-05,8.664181872293161e-05,3.3850920838942474e-05,-4.1490067383569784e-05,-0.00024362148948789915,5.897266670357912e-05,-3.2667120927625963e-06,-7.976155657480211e-06,0.0,0.3001839647908254
325.43487548828125,7.919296741485596,6.795859336853027,-0.1925342082977295,4.43845272064209,0.8712752094244982,-0.03262871305728936,-0.6560292900569964,0.013211391873937004,0.05856933915796775,3.642003321147058e-07,0.14847347140312195,0.0938272774219513,9.704542058841525e-09,4.794665073859505e-06,0.00010218475654255599,3.8051049955356575e-07,2.5547726067998155e-07,0.7575912475585938,-3.256540078919122e-05,8.588021547779127e-05,3.9566739930326754e-05,-3.9669543811594425e-05,-0.00023375044963677732,4.441553969988949e-05,-3.2435867784554097e-06,-7.75254369605536e-06,0.0,0.30012466729000914
325.7369384765625,7.919296741485596,6.7869744300842285,-0.18703016638755798,4.431025505065918,0.8693932150123832,-0.026453940337000943,-0.6399573448898539,0.023420835672164513,0.05764147163779007,3.5671587284014095e-07,0.14871765673160553,0.09368967264890671,9.432490344352118e-09,4.701597390521783e-06,0.00010060297790914774,3.7766065474897914e-07,2.552356477281137e-07,0.7574863433837891,-3.184457248961155e-05,8.485607186942617e-05,4.120423140567092e-05,-3.837514027916892e-05,-0.00022737449587384898,3.8036279900269655e-05,-3.1977017177244106e-06,-7.591377867747507e-06,0.0,0.3000948930714909
325.95098876953125,7.919296741485596,6.781689167022705,-0.18119248747825623,4.428843975067139,0.8688404335257739,-0.023073264517944305,-0.6286162163894684,0.03116583583501802,0.05672002148379779,3.5175273183085665e-07,0.1487974375486374,0.09366532415151596,9.256379662758718e-09,4.642609383154195e-06,9.980658796848729e-05,3.7438772437781154e-07,2.5369504896843864e-07,0.7574318051338196,-3.112156180358877e-05,8.388725980842235e-05,4.0426176150895827e-05,-3.760467227996517e-05,-0.00022404698058155716,3.7134932035527825e-05,-3.149158771534476e-06,-7.49516483932116e-06,0.0,0.30008716288201
326.0473937988281,7.919296741485596,6.779526233673096,-0.17801745235919952,4.428722858428955,0.8688097435809436,-0.0218253034928853,-0.6235882291180393,0.034703280450924155,0.05622491282141922,3.495985367862886e-07,0.14880719780921936,0.09367454797029495,9.181094995369676e-09,4.617786089511355e-06,9.953509288607165e-05,3.725596684489574e-07,2.526153082271776e-07,0.7574130892753601,-3.0739209101924366e-05,8.33818313414201e-05,3.9557561361503866e-05,-3.729399955257222e-05,-0.0002228557366259571,3.769293753025019e-05,-3.1227824518001666e-06,-7.4564300225184055e-06,0.0,0.30008740023240466
